indexk,qx,qy,g2EPW,g2W90,g2W90long,g2W90tran,susRe,susIm,d2EPW,d2W90,d2W90long,d2W90tran
4615,0.1315,-0.1898,269.26474329621874,27447.795242410466,19728.269751310978,7719.525491099487,-18200.774784912323,13567.091789719872,-390.51040120961557,-28359.350738531044,-21629.39649366283,-6729.954244868119
4616,0.1479,-0.1803,254.97900551261586,27787.589543637696,19993.282787980515,7794.306755657332,-18215.434353187615,12763.433547913424,-360.68418016527943,-28885.9014555305,-21265.51101661826,-7620.390438912405
4617,0.1644,-0.1708,230.0807312069481,28360.939468492485,20424.720222240714,7936.219246251736,-18254.866977091096,12911.162997738882,-316.42428047037885,-29790.009793669797,-20797.620199291105,-8992.38959437866
4618,0.1808,-0.1613,197.90771902190556,29169.70603310556,21013.34995739184,8156.356075713695,-18327.36078443409,13865.097220979758,-266.05130569317174,-31222.651400800994,-20509.94139970658,-10712.710001094225
4619,0.1973,-0.1518,162.4237105561628,30214.23900429836,21750.282025172044,8463.956979126231,-18435.74014433052,15308.0098893172,-215.64482888831566,-33241.26723619637,-20617.22848662851,-12624.038749567972
4620,0.2137,-0.1424,127.45293576050814,31491.71720154005,22628.608750870626,8863.108450669457,-18588.692643237075,16094.5324049165,-170.03158943714044,-36021.622955362844,-21428.93650253508,-14592.68645282752
4621,0.2301,-0.1329,96.19655867152875,32994.530149688246,23643.435696747805,9351.09445294037,-18675.23103980351,16185.981141762255,-130.22694231182618,-39414.392376486794,-22924.483518542173,-16489.908857944487
4622,0.2466,-0.1234,71.01282329278402,34708.994864030574,24790.801230242618,9918.193633788023,-19085.8804581272,15022.829122916604,-101.8692764608302,-44484.83368398934,-26234.715170292417,-18250.11851369691
4623,0.263,-0.1139,53.34526474009259,36614.65789644457,26065.490615767318,10549.16728067729,-19470.18504941271,13732.358097706512,-81.87745644244322,-50577.19970826523,-30795.383481279987,-19781.816226985207
4624,0.2794,-0.1044,43.72676329370499,38684.35372957425,27458.94940930751,11225.404320266704,-19995.54150092683,13332.25332804582,-72.79990780427013,-58375.00248276755,-37280.14853918059,-21094.853943586833
4625,0.2959,-0.0949,41.85393368204094,40885.08408787235,28957.81614754617,11927.267940326392,-20638.18942178595,14826.700562989427,-74.90687910823435,-67527.80374734846,-45568.59621053949,-21959.207536808783
4626,0.3123,-0.0854,46.73816971882582,43179.65573254524,30543.181062053118,12636.474670492242,-21395.03995533938,18296.641532356796,-89.07807109730635,-78104.78930948551,-55697.45314324962,-22407.336166235204
4627,0.3288,-0.0759,56.91434355768462,45528.87857416977,32191.66124916161,13337.217325008107,-22080.841119205175,22817.865842326333,-114.00263315893105,-88541.01182273931,-66276.91436646477,-22264.097456274405
4628,0.3452,-0.0664,70.66911092558419,47894.00644326375,33876.4065872139,14017.599856049765,-22593.455285190885,25685.87320488538,-147.09025359010997,-98009.01295396539,-76188.3503894382,-21820.66256452636
4629,0.3616,-0.0569,86.25198450228513,50239.033171612275,35569.61122878022,14669.421942831961,-22793.93978227225,24700.287470765117,-183.8143773935103,-104759.9399257398,-83534.81939848115,-21225.120527258852
4630,0.3781,-0.0475,102.0448966070117,52532.468435057795,37243.85312661279,15288.615308444774,-22761.786864210055,22124.73039073012,-220.62880174865967,-108975.57632678573,-88265.08253998568,-20710.493786800253
4631,0.3945,-0.038,116.68046102028639,54748.320874278674,38874.9751532322,15873.345721046373,-22604.35163612694,20174.55469348665,-254.43893021129063,-111420.21291271433,-91042.28556987796,-20377.927342836472
4632,0.4109,-0.0285,129.11180143427848,56866.188067203315,40440.89618375028,16425.29188345306,-22391.090708428732,18867.499678066746,-283.27466782321267,-112594.2416634835,-92319.13982332233,-20275.10184016153
4633,0.4274,-0.019,138.6465675196489,58870.54449169978,41922.94558197055,16947.598909729528,-22185.025328144122,18026.280700844673,-305.73473031845094,-113162.66948049003,-92748.36769584291,-20414.301784646777
4634,0.4438,-0.0095,144.96392088297478,60749.47359968138,43304.93387002224,17444.539729659224,-22017.46077706241,17627.30343181297,-321.20979422898466,-113524.4886413388,-92725.3404648635,-20799.14817647507
4635,0.4603,0,148.13562898615766,62493.170261684274,44572.33295263866,17920.83730904582,-21721.263173255196,17365.483723577578,-322.0607017419984,-113205.74396455495,-91774.57586527703,-21431.16809927832
4636,0.4767,0.0095,148.6719364859838,64092.53859593974,45711.2769305179,18381.261665421684,-21795.0544594035,17087.05239328591,-331.07154836118076,-113927.98561810012,-91614.63396192124,-22313.351656178424
4637,0.4931,0.019,147.61235367663326,65538.14846454652,46707.85719221068,18830.29127233565,-21733.94495519724,16967.022271698195,-327.5040318643589,-114194.815609695,-90741.78365681818,-23453.031952876754
4638,0.5096,0.0285,146.6861653126525,66819.72190937254,47547.81704438814,19271.904864984284,-21706.28547918445,17037.6223032759,-321.9232659532461,-114558.30420663283,-89704.88351555058,-24853.42069108123
4639,0.526,0.038,148.58679032424507,67926.2204129695,48216.63865592762,19709.581757042244,-21760.114301186593,16547.13420759559,-320.368047603262,-115260.11772916558,-88738.80228371234,-26521.31544545335
4640,0.5425,0.0475,157.4557723970431,68846.50233451347,48700.346276670476,20146.156057843084,-21833.112230915212,16255.716645092396,-330.5556960816092,-116194.43332213078,-87732.00523147751,-28462.42809065329
4641,0.5589,0.0569,179.79405635300927,69570.41937754137,48987.14609580069,20583.273281740243,-21939.83908151589,16299.307747778319,-365.38076069917673,-117473.75740222404,-86786.41703038488,-30687.340371838727
4642,0.5753,0.0664,226.30459003970873,70090.13220136838,49065.58509802845,21024.547103339813,-22087.49868184343,16367.55377799664,-445.18980857129065,-119170.47316174916,-85945.20515876808,-33225.268002980854
4643,0.5918,0.0759,315.8861869270537,70401.37291027632,48930.53595446537,21470.8369558107,-22278.76050767203,16408.019702307392,-605.110258051588,-121332.05245412703,-85214.70089614116,-36117.35155798603
4644,0.6082,0.0854,484.9677931257395,70504.39341096586,48580.464190525665,21923.929220440215,-22523.436907647138,16513.49482013627,-912.6201871304262,-124062.37805289045,-84630.72413361685,-39431.653919274075
4645,0.6246,0.0949,811.4723358959862,70404.42222600334,48019.37500080767,22385.047225195944,-22816.105860806627,16703.277327474087,-1512.631978474304,-127302.62820663468,-84128.30946206849,-43174.31874456526
4646,0.6411,0.1044,1484.6757782991774,70111.58352831547,47256.4590645766,22855.12446373876,-23145.484960749007,17182.874060077243,-2760.385947750322,-131094.98940742554,-83478.9365007191,-47616.05290670695
4647,0.6575,0.1139,3049.5266265686346,69640.35878394738,46304.673865728095,23335.684918219118,-23599.42152155668,18338.738641283468,-5687.414286595742,-135934.6165881735,-83366.69408187897,-52567.92250629536
4648,0.674,0.1234,7539.660882798858,69008.74150071856,45181.70350209321,23827.03799862563,-24050.96949581598,20583.169704732416,-14165.612572702494,-140827.75948976993,-83005.48918206448,-57822.27030770565
4649,0.6904,0.1329,27231.758110185205,68237.23076858635,43906.76582451521,24330.464944071042,-24521.71591017567,23839.86346895467,-51759.108749740815,-145632.36849441734,-82785.49701598854,-62846.87147842979
4650,0.7068,0.1424,379068.31727062305,67347.75811260882,42501.690838223076,24846.067274385765,-24938.593222217554,26626.575002348363,-730186.977728342,-149442.37593810767,-82622.46162926506,-66819.91430884296
4651,0.7233,0.1518,4.2903512286949925e7,66362.60357883599,40991.116402308886,25371.487176527622,-25209.6656109992,27829.897279648572,-8.38392588410855e7,-151452.8086097428,-82264.37684110904,-69188.43176863319
4652,0.7397,0.1613,4.43546053086342e7,65303.376489017544,39392.07112467224,25911.305364345,-25447.926095419676,27903.657587578426,-8.803801831365424e7,-152596.005733685,-82474.6998381977,-70121.3058954875
4653,0.7561,0.1708,4.556553497766555e7,64190.208107442675,37727.72183874261,26462.486268700275,-25534.9350504895,27629.50805976139,-9.141499893336348e7,-152309.7455183954,-82347.61487699348,-69962.13064140252
4654,0.7726,0.1803,4.67223751199857e7,63041.363921878066,36017.95848974849,27023.40543212991,-25466.26042535421,28082.541462771915,-9.417209064477125e7,-150571.3614212515,-81362.11429958174,-69209.24712167084
4655,0.789,0.1898,4.784406255483022e7,61873.4486583614,34280.04639565129,27593.402262709395,-25204.680738231466,28285.296546762194,-9.613790183063911e7,-147004.22650369976,-78824.94308286277,-68179.28342083727
4656,0.8055,0.1993,4.893126707722277e7,60702.2053827677,32532.844348291554,28169.36103447614,-24699.096835238663,25478.147737911648,-9.723328209575461e7,-140904.2445297701,-73796.80921759605,-67107.43531217365
4657,0.8219,0.2088,4.9974478863279134e7,59543.646218860085,30793.91878547098,28749.72743338898,-24056.105674684408,20287.345070413463,-9.764782055036412e7,-133415.3097548985,-67339.70775401409,-66075.6020008852
4658,0.8383,0.2183,5.09572036729102e7,58415.02317389366,29083.980934102066,29331.042239791626,-23426.75350593643,17221.228191690825,-9.785565673903218e7,-125929.25786211666,-60779.76408663531,-65149.49377548107
4659,0.8548,0.2278,5.185942072047374e7,57335.09891853543,27425.541912206605,29909.55700632872,-22902.65545843328,16299.715207611536,-9.816386571414192e7,-119587.96934069076,-55296.85258340956,-64291.11675728128
4660,0.8712,0.2373,5.266142068688876e7,56323.38573854276,25840.517522467788,30482.868216075054,-22555.021642199034,16085.527755068795,-9.883267794090816e7,-115174.15331881704,-51533.432546555036,-63640.72077226174
4661,0.8877,0.2468,5.3347491425545e7,55398.43208613613,24352.06265899459,31046.369427141683,-22340.266835472747,16270.342943001027,-9.99095996846864e7,-112061.88049658742,-49003.223664256795,-63058.656832330824
4662,0.9041,0.2562,5.390884230060676e7,54575.67537224629,22980.01229177172,31595.66308047461,-22206.69751716208,16601.295116899517,-1.0126641920091641e8,-110093.6531789074,-47533.03534238789,-62560.617836520185
4663,-0.9041,-0.7687,5.765284430931413e7,56427.38725943407,18722.12142057297,37705.265838861065,-22348.296791380737,16618.980022457636,-1.1286797555735216e8,-113338.25952827875,-46412.81020153067,-66925.44932674812
4664,-0.8877,-0.7592,5.7947264826312505e7,55817.7198127164,18162.334046869855,37655.38576584657,-22246.236747028175,17823.725578096888,-1.1440568461794505e8,-111981.78338668984,-45591.154852713335,-66390.6285339764
4665,-0.8712,-0.7497,5.814122112157837e7,55318.62220563414,17752.330125977365,37566.2920796568,-22034.17901702914,17979.84706086238,-1.1576611808928962e8,-108458.47289007348,-42712.271794388245,-65746.20109568485
4666,-0.8548,-0.7403,5.825580115681628e7,54928.97822868988,17492.79886609731,37436.17936259243,-21657.06826433007,14844.510180055804,-1.1663458588073482e8,-102076.704336475,-37066.90196867695,-65009.802367797536
4667,-0.8383,-0.7308,5.8314541264291376e7,54644.6078932262,17381.59605091527,37263.011842310596,-21311.662371281906,13284.21471482518,-1.171981656018497e8,-96280.80210871331,-31809.72657285259,-64471.07553585995
4668,-0.8219,-0.7213,5.8339656387321316e7,54460.44792500074,17415.089451458167,37045.358473542605,-21100.748878327544,13284.81092317074,-1.1761324231291506e8,-92716.01368550552,-28514.247880089202,-64201.76580541658
4669,-0.8055,-0.7118,5.8348424808745906e7,54372.43278048356,17590.20591930622,36782.22686117746,-21010.6833581318,13374.164344928397,-1.1786520465252246e8,-91088.7334469798,-26989.16378200346,-64099.569664976174
4670,-0.789,-0.7023,5.835034634856934e7,54378.52727790236,17905.04833402907,36473.47894387345,-21028.33553048048,13427.317568633589,-1.1793331310944964e8,-91100.40593754938,-26997.044321445213,-64103.36161610447
4671,-0.7726,-0.6928,5.834556035691114e7,54478.768328449085,18357.039602020788,36121.728726428286,-21159.784860531712,13641.301126478691,-1.1781358811865117e8,-92752.07601609267,-28579.899536146007,-64172.17647994678
4672,-0.7561,-0.6833,5.832479489400117e7,54674.566574832534,18946.25652778508,35728.31004704755,-21424.204654418103,14249.595651476293,-1.1752489951430623e8,-96362.51462932641,-32075.348921716282,-64287.16570761
4673,-0.7397,-0.6738,5.82708571634582e7,54967.72012048949,19670.04979652389,35297.670323965496,-21797.712960770496,15702.242964036432,-1.1706254533832437e8,-102164.66005294707,-37759.54176546531,-64405.11828748181
4674,-0.7233,-0.6643,5.816141224491958e7,55359.545389554245,20527.08801805298,34832.45737150137,-22173.440302972274,18405.705021693204,-1.1625885775264744e8,-108506.96878933138,-44003.40287274341,-64503.56591658809
4675,-0.7068,-0.6548,5.7972577132389724e7,55850.313536611095,21515.260050903544,34335.05348570749,-22378.42590631576,17944.51888290604,-1.1493890112556499e8,-111968.41110994857,-47366.013604724314,-64602.39750522447
4676,-0.6904,-0.6454,5.768271765894779e7,56438.94594827387,22629.193757925914,33809.75219034781,-22474.959023334035,16582.542484020458,-1.1342876891729549e8,-113261.21809749292,-48488.19415563128,-64773.02394186187
4677,-0.674,-0.6359,5.727580012037949e7,57122.79844092776,23861.21822478471,33261.580216142786,-22558.018540990357,15779.990937688448,-1.1192224428747456e8,-114587.5440819061,-49568.554815403324,-65018.98926650223
4678,-0.6575,-0.6264,5.674372365796275e7,57897.390346543514,25205.43971286885,32691.950633674664,-22750.784565700906,15466.604886516718,-1.1086762333190647e8,-117019.13252867614,-51608.405039337085,-65410.72748933829
4679,-0.6411,-0.6169,5.608723110106284e7,58756.05651468731,26648.94154910344,32107.114965583794,-23093.19025091542,15596.508468496217,-1.1025471970702502e8,-121004.80348578659,-55067.597811008076,-65937.2056747784
4680,-0.6246,-0.6074,5.5315237220498055e7,59689.61782784127,28181.472996865166,31508.14483097626,-23567.909206929064,16165.179283489015,-1.1011257854785225e8,-126541.29527875976,-59940.28548016503,-66601.00979859466
4681,-0.6082,-0.5979,5.44426850930813e7,60686.20308875675,29785.077492552955,30901.12559620354,-24146.697342361684,18919.974669552685,-1.1024061766367078e8,-133134.64888603057,-65732.26425252615,-67402.3846335039
4682,-0.5918,-0.5884,5.348729473146008e7,61731.301029025024,31443.57582018874,30287.725208836237,-24858.26394646593,24038.516225521154,-1.1045781002040942e8,-141119.75466056602,-72750.02024971668,-68369.73441084928
4683,-0.5753,-0.5789,5.246576593160689e7,62808.02372381842,33138.95763456448,29669.066089253974,-25402.630102892224,27650.075123601935,-1.1006573655561803e8,-147249.77099720546,-77798.94155118955,-69450.82944601633
4684,-0.5589,-0.5694,5.139009085847265e7,63897.48878397368,34847.03842665128,29050.450357322396,-25708.783885240835,27201.2879373895,-1.0873990715948927e8,-151057.8275136683,-80450.11251919229,-70607.71499447495
4685,-0.5425,-0.5599,5.026460519703278e7,64979.217411089,36546.78683606822,28432.430575020517,-25829.485191230993,26127.43585312125,-1.064967492138946e8,-153256.9054587434,-81482.57675093446,-71774.32870780898
4686,-0.526,-0.5504,4.90842212779853e7,66031.49310262698,38216.253549592824,27815.23955303393,-25820.008516516402,25684.914841509864,-1.0339854060545136e8,-154514.62722471834,-81688.06694893235,-72826.5602757856
4687,-0.5096,-0.541,4.78337699607322e7,67031.69227149685,39829.663488728926,27202.02878276833,-25814.574207610094,25845.63550382207,-9.976124741625023e7,-155870.01273413232,-82234.73063448217,-73635.28209965005
4688,-0.4931,-0.5315,4.648549008578201e7,67956.64205401021,41362.76631161912,26593.875742390956,-25722.516286321257,26639.875264845334,-9.551401014955875e7,-156433.4374849019,-82660.03328487466,-73773.40420002758
4689,-0.4767,-0.522,4.4910971322410665e7,68783.06449402022,42789.84032120639,25993.22417281389,-25549.45513017399,27398.59461718143,-9.070370670517434e7,-155895.12447823884,-83162.5600777088,-72732.56440053065
4690,-0.4603,-0.5125,164393.78126062665,69488.14053042338,44089.081633048285,25399.058897375286,-25235.264332246476,26538.505258076882,-326641.08461381926,-153527.80022532205,-83553.008151593,-69974.79207372988
