indexk,kx,ky,g2EPW,g2W90,susRe,susIm,d2EPW,d2W90
9421,0.674,0.9396,6.771190848466964e7,47373.0965590353,-10959.792272689732,1.4481791909886742e-9,-9.015589150746138e7,-37434.13787692253
9422,0.6904,0.949,7.043504651439294e7,49002.614578546956,-11067.67347117385,2.2112401216004084e-9,-9.435357742406873e7,-39259.123952852664
9423,0.7068,0.9585,7.470263349014378e7,52016.53368821516,-11287.00014258326,5.116804767344626e-9,-1.0137953404471017e8,-42799.00485753299
9424,0.7233,0.968,7.861222644273208e7,55966.86249970641,-11621.033370563217,1.7273450962426108e-8,-1.088583627548191e8,-47799.04390454607
9425,0.7397,0.9775,8.051976667491187e7,60293.84283905048,-12077.038733523896,8.123711593120704e-8,-1.1453035691874315e8,-53925.95374008795
9426,0.7561,0.987,7.971428105211042e7,64433.559311659,-12666.3129331992,5.061702136040394e-7,-1.1715226385775506e8,-60827.94016506222
9427,0.7726,0.9965,7.656460632944706e7,67920.05960361291,-13394.65514388542,3.921718780719031e-6,-1.1676238993072036e8,-68172.96585689922
9428,0.789,1.006,7.216789634998861e7,70455.3028054791,-14284.006976494695,0.00003640003588064885,-1.1458279784848155e8,-75754.99805944371
9429,0.8055,1.0155,6.778710705071135e7,71929.223479341,-15364.917342890962,0.00038290650691846876,-1.1233331761350478e8,-83490.84664695497
9430,0.8219,1.025,6.439574873825507e7,72389.36873386316,-16673.480524850478,0.004319701740383609,-1.1166916115415286e8,-91442.4507823601
9431,0.8383,1.0345,6.248595807167931e7,71977.63708057618,-18269.56764027376,0.050621529637995315,-1.1391150220489377e8,-99870.97478138797
9432,0.8548,1.044,6.209779077156062e7,70861.61882883398,-20225.32619609714,0.5890450354195603,-1.1986086705185917e8,-109108.45056978105
9433,0.8712,1.0534,6.293603341062906e7,69185.13348767784,-22665.72921713025,6.642478463294907,-1.302768482001486e8,-119704.08119751775
9434,0.8877,1.0629,6.44811535186687e7,67049.46781333254,-25780.999492652496,70.48404877222885,-1.4596240070875755e8,-132421.67765028885
9435,0.9041,1.0724,6.6090777466807954e7,64521.67477281053,-29935.26566318239,691.7299690362394,-1.685477166249576e8,-148761.39273233246
9436,-0.9041,0.0475,6.540945263038111e7,64942.1498512815,-30076.631859668723,741.00170702464,-1.6888785412902412e8,-150511.64832378394
9437,-0.8877,0.0569,6.5991079306842774e7,62200.12584957624,-36119.78778319649,6624.459162927084,-2.0241838952941942e8,-174866.3534778521
9438,-0.8712,0.0664,6.546192521523855e7,59111.013240716704,-45432.97498044642,50202.776210672906,-2.581094725405508e8,-213568.6069160885
9439,-0.8548,0.0759,6.376873711823156e7,55771.3474058129,-56669.07537084933,230805.95149409422,-3.4116333356114924e8,-263088.293684448
9440,-0.8383,0.0854,6.118642582991982e7,52328.45307592821,-54330.680315058744,275090.4392452994,-3.6118363332324964e8,-252911.41325457115
9441,-0.8219,0.0949,5.817824130096502e7,48958.5653664091,-40808.10519670783,85007.26762467844,-2.894747798764691e8,-187171.46540492063
9442,-0.8055,0.1044,5.519974112362782e7,45832.71179929227,-31743.891428760413,17420.99906309743,-2.273566485754539e8,-140117.90225734806
9443,-0.789,0.1139,5.2541753022745565e7,43082.294241878124,-26671.918335987295,3544.8424532504177,-1.8757155793241796e8,-112417.93934938876
9444,-0.7726,0.1234,5.027133524734518e7,40777.30248962567,-23490.81869140212,766.5859108356502,-1.6044683892808512e8,-94770.0602013835
9445,-0.7561,0.1329,4.826706947719519e7,38924.30949079427,-21274.64261096215,177.6978406180879,-1.4013134967456606e8,-82681.73029089732
9446,-0.7397,0.1424,4.630274649437418e7,37482.02353822688,-19615.457473887367,43.88460389450742,-1.2358835282553151e8,-73932.61959240097
9447,-0.7233,0.1518,4.4132377325627185e7,36385.83225063966,-18298.001869558928,11.485722715168908,-1.090570124300029e8,-67286.64332661673
9448,-0.7068,0.1613,4.155509013606995e7,35573.48906838087,-17239.80621504054,3.2740095355574694,-9.57234912442656e7,-62197.10803831813
9449,-0.6904,0.1708,3.846176474812324e7,35009.32976595062,-16368.45933977873,1.0086175723756405,-8.310442389330155e7,-58249.68140810453
9450,-0.674,0.1803,3.486880687188525e7,34707.2513550883,-15655.712083663388,0.3435196553081324,-7.11677591232337e7,-55288.57938487745
9451,-0.6575,0.1898,3.093302471184012e7,34748.81406638394,-15081.285638236088,0.13233723387827445,-6.004615940428344e7,-53285.310554936696
9452,-0.6411,0.1993,2.693258132624555e7,35285.57228079258,-14635.343864498,0.0594657545943353,-5.0016848700941466e7,-52337.354053699026
9453,-0.6246,0.2088,2.320550761123102e7,36512.905503688744,-14312.262574795948,0.03213984200613484,-4.139695621893165e7,-52612.85093662327
9454,-0.6082,0.2183,2.0057813216061838e7,38612.357386393254,-14114.8919190104,0.02171290615078846,-3.4431993994320266e7,-54312.169392374846
9455,-0.5918,0.2278,1.7674191853659477e7,41677.49681073572,-14039.627606528315,0.018619199180317507,-2.92056365564094e7,-57548.02950946327
9456,-0.5753,0.2373,1.607038571980081e7,45652.87808005742,-14101.269507955336,0.02106026161270239,-2.561943077584451e7,-62395.89933718041
9457,-0.5589,0.2468,1.511075925018367e7,50315.37961280443,-14299.93324764759,0.031180328679741614,-2.337064115098291e7,-68741.85873472513
9458,-0.5425,0.2562,1.4584065643603167e7,55310.011611818285,-14644.922134943647,0.05996072145690586,-2.2116053120444246e7,-76400.31462387658
9459,-0.526,0.2657,1.4301032440439891e7,60227.64611037382,-15151.716756878914,0.1474907334270102,-2.1593300601118594e7,-85160.22114965845
9460,-0.5096,0.2752,1.4166278189663278e7,64694.27501710285,-15833.516440777805,0.44656607009504196,-2.1718919553707074e7,-94802.56419995391
9461,-0.4931,0.2847,1.419167466353176e7,68439.6200075288,-16707.914561460726,1.5896928351981263,-2.2582421651977893e7,-105183.36632177535
9462,-0.4767,0.2942,1.4451030154587815e7,71326.11605420157,-17801.357755372825,6.353036451477764,-2.4415477152772702e7,-116286.47550937813
9463,-0.4603,0.3037,1.5007786026224747e7,73338.27930890647,-19169.11569212868,27.605654971486437,-2.752421812866377e7,-128384.53765660674
9464,-0.4438,0.3132,1.585915741073563e7,74546.95534206889,-20869.77487667332,123.72724056916832,-3.2123591696262818e7,-141847.48082941928
9465,-0.4274,0.3227,1.692525241103354e7,75067.55582248342,-23020.731575489484,554.9940545246941,-3.840474006364651e7,-157416.5593668533
9466,-0.4109,0.3322,1.8081007666463092e7,75027.11077104173,-25798.22317735435,2394.141278001905,-4.6576169058513984e7,-176114.17710693792
9467,-0.3945,0.3417,1.9203305254968207e7,74546.47961949452,-29555.748884470726,9571.76014458663,-5.694323149230359e7,-199992.95971818615
9468,-0.3781,0.3511,2.020191949958924e7,73736.19855732805,-34874.62549648908,33995.331483632835,-6.967151344086312e7,-232335.7133303587
9469,-0.3616,0.3606,2.1021306486789964e7,72699.94675183904,-42145.79859450193,99492.9653098476,-8.379471436881989e7,-274152.2160421065
9470,-0.3452,0.3701,2.162505417403648e7,71539.01734497107,-50475.059880847155,214463.41435690093,-9.54508567451448e7,-317739.13980264275
9471,-0.3288,0.3796,2.1986568220061637e7,70353.43666756162,-56676.74548921783,306481.05278348626,-9.89239645003004e7,-343557.3818215791
9472,-0.3123,0.3891,2.209989601396763e7,69238.73852132697,-58428.21216482378,301512.0367898688,-9.408381612275726e7,-341682.4351378495
9473,-0.2959,0.3986,2.200244941154221e7,68280.12676847845,-57115.069312624306,242027.82235786854,-8.610783392025587e7,-324189.0364960335
9474,-0.2794,0.4081,2.1785744400218498e7,67546.7716308467,-55083.1869706267,188317.35260378936,-7.95127301837012e7,-306014.85699100833
9475,-0.263,0.4176,2.1574903291663703e7,67088.23601336658,-53596.00652174863,157099.30352791864,-7.544816080733995e7,-293945.45377180877
9476,-0.2466,0.4271,2.1480004479731355e7,66933.39707319226,-53111.93899418439,146986.30116625736,-7.395927851950592e7,-290080.1608890499
9477,-0.2301,0.4366,2.1545309119275898e7,67090.85113521515,-53594.24724826724,157075.54522150385,-7.508193122799022e7,-293918.18610631034
9478,-0.2137,0.4461,2.1727664655977868e7,67549.44486203072,-55080.12270356491,188283.59839390236,-7.886241935090081e7,-305962.8103837878
9479,-0.1973,0.4555,2.191798793354591e7,68278.27613751228,-57111.63273778451,241953.2747260865,-8.533482476282474e7,-324123.734851375
9480,-0.1808,0.465,2.199209167938581e7,69226.66755125007,-58426.77469545149,301397.94614968036,-9.339072501484571e7,-341641.96673020243
9481,-0.1644,0.4745,2.185955748161456e7,70325.3803230562,-56681.275584668496,306330.504593919,-9.846523426024507e7,-343610.3450090444
9482,-0.1479,0.484,2.1484408845032856e7,71490.07611397146,-50489.08740555854,214352.2561435009,-9.522605331081343e7,-317947.3861152262
9483,-0.1315,0.4935,2.0874187512326024e7,72626.74211713516,-42167.74757123954,99412.90599623845,-8.367306772042109e7,-274488.510290194
9484,-0.1151,0.503,2.0056545622268163e7,73637.19578466617,-34896.24630386811,33915.58242000752,-6.956736921487807e7,-232664.88601398014
9485,-0.0986,0.5125,1.906748941983348e7,74422.02509520487,-29557.945812530088,9493.971667270402,-5.6849682756716214e7,-200015.57282388213
9486,-0.0822,0.522,1.7960124204873685e7,74879.28315048412,-25783.163467053233,2380.6618408452146,-4.6529412777178794e7,-175715.14492682018
9487,-0.0658,0.5315,1.6820595610423338e7,74899.92715436187,-23037.75820790718,561.5840424907261,-3.851192524917314e7,-157037.37216494363
9488,-0.0493,0.541,1.5767753581793979e7,74364.3184143954,-20942.9531074157,126.07312807408222,-3.2443695920157973e7,-141766.37619562802
9489,-0.0329,0.5504,1.4924126696385244e7,73146.35061691994,-19265.777092488315,27.900695435878667,-2.7926554269863475e7,-128437.52128594217
9490,-0.0164,0.5599,1.4370186610364733e7,71131.19784951804,-17901.95702219572,6.438664641142029,-2.4811705695122547e7,-116345.31029597743
9491,0,0.5694,1.4112473394376474e7,68248.21549993426,-16790.752277842268,1.5980458306151033,-2.293305936407466e7,-105118.07486371335
9492,0.0164,0.5789,1.409316782211527e7,64512.67942764734,-15901.182696260721,0.4496750968342548,-2.2033560563842695e7,-94650.18716747618
9493,0.0329,0.5884,1.424397715314126e7,60061.56299673806,-15197.184865704692,0.14923494501493112,-2.1876486743423596e7,-84891.15072572987
9494,0.0493,0.5979,1.4556772259564439e7,55164.23505656238,-14654.770528455132,0.06114826034198426,-2.2366683517943244e7,-75957.63630031318
9495,0.0658,0.6074,1.5128189110483786e7,50193.54083342847,-14267.736676246683,0.03161659885617704,-2.3619553762144543e7,-68125.04623015317
9496,0.0822,0.6169,1.6146520768886158e7,45557.20532649297,-14046.970274789664,0.021067806066464544,-2.5953776427507732e7,-61734.85143131941
9497,0.0986,0.6264,1.7820565605767418e7,41608.52812468785,-13978.469926826836,0.01853577842440252,-2.9679359042177316e7,-56925.99128193285
9498,0.1151,0.6359,2.0282778501086373e7,38568.605175848475,-14051.098710662001,0.02159107169727563,-3.505985671606683e7,-53750.077280886784
9499,0.1315,0.6454,2.351393172362863e7,36490.563208666754,-14246.884124772032,0.03195088978470325,-4.217069210650334e7,-52113.49385821913
9500,0.1479,0.6548,2.7325701029638566e7,35278.437056599614,-14568.657999105088,0.05911399816726476,-5.0924557605747946e7,-51896.697702146594
9501,0.1644,0.6643,3.140842594137645e7,34748.57762778178,-15013.54203075128,0.13154548389466536,-6.1083785937339246e7,-52895.51077648556
9502,0.1808,0.6738,3.542067869054081e7,34704.20319189281,-15587.269383397057,0.341447808554362,-7.234170253973147e7,-54938.5540985665
9503,0.1973,0.6833,3.908160773500357e7,34993.366076201266,-16299.886273767446,1.0023189273061308,-8.443609623226166e7,-57926.185392318395
9504,0.2137,0.6928,4.223291834873858e7,35535.23637705859,-17172.36918486694,3.252081226396718,-9.724517406190264e7,-61888.439047556276
9505,0.2301,0.7023,4.485828890858212e7,36317.72476256557,-18234.47858292619,11.394272541657699,-1.1079799646326885e8,-66990.47764792814
9506,0.2466,0.7118,4.706866521146581e7,37379.28545932148,-19562.68853949912,43.44918413547944,-1.2557367947281268e8,-73678.40861411295
9507,0.263,0.7213,4.9068482686998464e7,38785.87404421762,-21244.37718354138,176.17230957973698,-1.4238509049504608e8,-82554.97003642234
9508,0.2794,0.7308,5.1108827450748004e7,40606.6459858821,-23482.16973473987,764.946060660985,-1.6300949719204694e8,-94799.43779353565
9509,0.2959,0.7403,5.3421912940058455e7,42887.97531292743,-26673.9668520713,3547.1756092464598,-1.9050655845377234e8,-112536.96140230067
9510,0.3123,0.7497,5.613469820476843e7,45628.21937623525,-31754.407211287624,17445.389594582644,-2.3079604816231263e8,-140278.5984738272
9511,0.3288,0.7592,5.918303645191985e7,48761.07002774819,-40837.93552364642,85129.96401735418,-2.93681720138556e8,-187306.5698968701
9512,0.3452,0.7687,6.2274069854239255e7,52156.34931402349,-54420.0642445884,275623.02085780096,-3.663683921843549e8,-252855.8947607572
9513,0.3616,0.7782,6.494410869624117e7,55640.976300969625,-56848.45342978717,231282.931716908,-3.4637235475367403e8,-262870.25036512356
9514,0.3781,0.7877,6.671693447993134e7,59033.44435614301,-45647.65009724644,50421.924620896185,-2.625244742848224e8,-213569.93925396155
9515,0.3945,0.7972,6.73037284776232e7,62179.042475771115,-36313.98338628888,6698.416093145721,-2.0623899528545246e8,-175115.62653024524
9516,0.4109,0.8067,6.67480274721702e7,64973.58707439824,-30208.57309662651,751.3069424289017,-1.7226719633200273e8,-150830.3625826658
9517,0.4274,0.8162,6.544352832475197e7,67368.70057388337,-25950.81127808101,75.74601535421851,-1.4937939704317477e8,-133725.22117174053
9518,0.4438,0.8257,6.4027201036021695e7,69357.54382767313,-22775.24891677176,7.075973205089025,-1.3333722508003125e8,-120476.68484302291
9519,0.4603,0.8352,6.3216569336519286e7,70944.42168617672,-20281.855955105708,0.6128933551508485,-1.2253930514410672e8,-109518.76570578873
9520,0.4767,0.8447,6.366180628773733e7,72106.02899489226,-18284.87830271477,0.05108920021459252,-1.1641225445398173e8,-100193.84912479721
9521,0.4931,0.8541,6.5822636060742185e7,72757.5241201971,-16653.973634042937,0.004190154085892256,-1.1432430608257844e8,-91941.10753696751
9522,0.5096,0.8636,6.982560050998385e7,72740.9025102401,-15304.088333282241,0.00034646643638074325,-1.1563310795477979e8,-84319.986516703
9523,0.526,0.8731,7.528407740877981e7,71851.12531570908,-14185.993738201918,0.000030241452293456666,-1.191959752031438e8,-77024.8156867623
9524,0.5425,0.8826,8.117123786610186e7,69903.55722878492,-13261.267031472262,2.91735506616101e-6,-1.231047638892031e8,-69824.88371077651
9525,0.5589,0.8921,8.592579986563782e7,66827.2147172287,-12502.716825512254,3.282450573860949e-7,-1.2511587689648429e8,-62646.0613964631
9526,0.5753,0.9016,8.791828124617116e7,62751.20016163293,-11884.609239933681,4.476204153985165e-8,-1.2334011098669663e8,-55567.50864805205
9527,0.5918,0.9111,8.618481397385046e7,58046.69485532056,-11396.38335438959,7.928574705371502e-9,-1.1711412430779156e8,-48892.88710046969
9528,0.6082,0.9206,8.107687028615496e7,53298.57705885461,-11028.681414843386,1.939923038555486e-9,-1.074442657002339e8,-43031.58030904642
9529,0.6246,0.9301,7.43912838166301e7,49204.91752340012,-10769.125196162333,6.761664758498346e-10,-9.68251486368741e7,-38412.065500483484
9530,0.6411,0.9396,6.876148408006671e7,46428.83461087779,-10614.5769864265,3.5160652123487084e-10,-8.855248135220957e7,-35445.312387133265
9531,0.6575,0.949,6.651776385956748e7,45444.73293991737,-10565.201009055629,2.8346285013909487e-10,-8.537245592672133e7,-34418.357212351584
9532,0.674,0.9585,6.858836693963633e7,46423.82682028033,-10616.225395195805,3.5160582316694254e-10,-8.829915055803293e7,-35416.473581622464
9533,0.6904,0.968,7.404768533821829e7,49192.32418352758,-10772.523977537923,6.762253994704317e-10,-9.631555391642427e7,-38354.41624736799
9534,0.7068,0.9775,8.056928693784691e7,53274.310752441525,-11032.208216585292,1.925990241032785e-9,-1.0664952036902785e8,-42937.41752704965
9535,0.7233,0.987,8.552521323098749e7,58006.77907673817,-11404.66083765367,7.94133171956267e-9,-1.160626370600188e8,-48777.362517937014
9536,0.7397,0.9965,8.712484195416833e7,62693.19486671106,-11897.385216713012,4.4920679854016856e-8,-1.2200133991271633e8,-55422.254503444725
9537,0.7561,1.006,8.502171514241016e7,66750.85458040406,-12521.15719630268,3.2896038171313494e-7,-1.2349554379541652e8,-62469.21364531814
9538,0.7726,1.0155,8.01813042254686e7,69810.48200360847,-13280.18500056381,2.9047944076114424e-6,-1.212431347311835e8,-69614.74212689315
9539,0.789,1.025,7.422990201598845e7,71744.09676319084,-14199.049382650077,0.000030026928390934134,-1.1715609829487433e8,-76781.1108108456
9540,0.8055,1.0345,6.872124309171584e7,72623.176759793,-15308.19964851809,0.00034375610874526796,-1.134314524456468e8,-84040.96862723188
9541,0.8219,1.044,6.467283491535638e7,72632.91795918214,-16647.3809941323,0.004156049200760063,-1.1195856651154608e8,-91629.2386006296
9542,0.8383,1.0534,6.246422227507771e7,71979.74531729333,-18266.06042700726,0.05061489410235975,-1.1390787050530776e8,-99859.33752067541
9543,0.8548,1.0629,6.196775516533368e7,70824.1369491851,-20249.14789967306,0.6074540427999373,-1.1994078445079306e8,-109184.08262228471
9544,0.8712,1.0724,6.272999445859799e7,69253.93235511694,-22723.218478627994,7.013367154841761,-1.305618719891991e8,-120148.20412903174
9545,0.8877,1.0819,6.411239293867107e7,67294.6857152507,-25868.774310795725,75.01738858078824,-1.46335007530682e8,-133401.38651199048
9546,0.9041,1.0914,6.540945263038111e7,64942.1498512815,-30076.631859668723,741.00170702464,-1.6888785412902412e8,-150511.64832378394
9547,-0.9041,0.0664,6.445098460363653e7,65427.15851764295,-30326.67326970664,831.0211296772641,-1.6950123124135655e8,-153018.52048119422
9548,-0.8877,0.0759,6.451260868747334e7,62764.00114037606,-36515.90901857395,7423.611098200211,-2.027027337145662e8,-178598.04421588333
9549,-0.8712,0.0854,6.344691278341506e7,59661.45743120308,-46074.065471354064,56159.46241616055,-2.5760478195864683e8,-219058.92255226884
9550,-0.8548,0.0949,6.133163231511571e7,56247.05767215105,-57190.13977594953,247046.6619083916,-3.371045855655572e8,-268821.2779610881
9551,-0.8383,0.1044,5.853747128778878e7,52720.50459610485,-53227.87753527122,258224.11006554664,-3.428092997104362e8,-250718.02971142062
9552,-0.8219,0.1139,5.5551617165792465e7,49312.6915825167,-39531.545576315744,71948.57099801647,-2.6820303807870936e8,-183002.20700021644
9553,-0.8055,0.1234,5.277995526930146e7,46232.67524467354,-30832.573909193143,13805.900445352156,-2.0961072830989623e8,-137270.12730276893
9554,-0.789,0.1329,5.041912612743027e7,43623.683324301724,-25958.40667452827,2629.7325634959802,-1.7287259645679605e8,-110593.80159378379
9555,-0.7726,0.1424,4.843628275269981e7,41544.082874297,-22872.645605724763,530.074836515644,-1.4793759160337764e8,-93694.49178924298
9556,-0.7561,0.1518,4.663188827586584e7,39974.933234281874,-20691.51392072217,112.87359611447837,-1.2907304780921844e8,-82156.22946076361
9557,-0.7397,0.1613,4.4732442492854334e7,38842.8378330975,-19045.985529819252,25.415699757192616,-1.1345266850747964e8,-73859.66797258478
9558,-0.7233,0.1708,4.247329551723797e7,38045.04628393132,-17731.446776301043,6.018799215944129,-9.945759903199837e7,-67558.12467953718
9559,-0.7068,0.1803,3.966159972134036e7,37472.92230318644,-16662.476659077132,1.5286849463188161,-8.633964110898377e7,-62647.6315581175
9560,-0.6904,0.1898,3.6226019076088056e7,37039.4748045425,-15776.469638210925,0.41640136718987286,-7.37747742023487e7,-58705.27009498782
9561,-0.674,0.1993,3.225322724993201e7,36715.2957776285,-15053.546018874515,0.12636477957960857,-6.1891883469222754e7,-55577.32251023571
9562,-0.6575,0.2088,2.7995186507428676e7,36563.9478091438,-14470.341053934999,0.04371054694347034,-5.0954891985452324e7,-53220.2815877515
9563,-0.6411,0.2183,2.3826993941617426e7,36754.24589956564,-14014.416745761215,0.017772218426811027,-4.135978534133423e7,-51749.37095319282
9564,-0.6246,0.2278,2.0152531309731748e7,37527.82860841065,-13685.178576782668,0.008894287517560705,-3.3499128089763332e7,-51397.59493045184
9565,-0.6082,0.2373,1.7285153393541995e7,39120.52842788766,-13478.820110882398,0.005650144539482801,-2.7562127383677375e7,-52383.544119307815
9566,-0.5918,0.2468,1.535250897942018e7,41664.1747952425,-13397.249399322498,0.004698288368436713,-2.351279167046026e7,-54863.5484914316
9567,-0.5753,0.2562,1.4271075185175821e7,45112.247645161406,-13445.808696032169,0.005233122366131054,-2.107349033822495e7,-58867.59443792755
9568,-0.5589,0.2657,1.3805249435869053e7,49225.424151376945,-13631.212441461825,0.007867901417049065,-1.9825824386601694e7,-64281.404520922086
9569,-0.5425,0.2752,1.3683581242240151e7,53624.97420227101,-13955.266466912251,0.015602937876340843,-1.9376314585189298e7,-70850.49811394124
9570,-0.526,0.2847,1.371506254997083e7,57890.192922131864,-14424.457902892804,0.03957854061517076,-1.9509503544777483e7,-78287.09474114259
9571,-0.5096,0.2942,1.3849406868670378e7,61658.83103568917,-15044.904654402431,0.12262178473116984,-2.0222833342438873e7,-86317.58659121505
9572,-0.4931,0.3037,1.4157225222298432e7,64694.269701341866,-15833.516414515852,0.4465660170075588,-2.170508803125208e7,-94802.5576212211
9573,-0.4767,0.3132,1.47503424791491e7,66903.70359618556,-16798.237721980317,1.7981281992504616,-2.4237646583199956e7,-103642.53417797554
9574,-0.4603,0.3227,1.5692715093010377e7,68314.27537038265,-17972.29110111232,7.7618504154688415,-2.8116139035212122e7,-112975.13614445941
9575,-0.4438,0.3322,1.695101205041255e7,69027.67687045311,-19380.382313802045,33.99741434799351,-3.347146997382406e7,-122959.90986645524
9576,-0.4274,0.3417,1.8403906029534407e7,69174.80653364229,-21077.997074933362,146.7713316571632,-4.0366222303111695e7,-133972.33890873418
9577,-0.4109,0.3511,1.9891842201454066e7,68884.37112619165,-23124.46496627205,601.2032604301128,-4.880342430884507e7,-146337.094538717
9578,-0.3945,0.3606,2.1269288389756683e7,68269.1592677428,-25649.862886181214,2280.0452015553637,-5.872036356893502e7,-160780.5021983249
9579,-0.3781,0.3701,2.2430204947242193e7,67425.99083361177,-28858.20154232873,7742.544122358567,-6.985973230870079e7,-178577.66746654044
9580,-0.3616,0.3796,2.3304710865264963e7,66441.99724559624,-32984.00044106602,23161.457303780728,-8.178779326955484e7,-200746.09031773824
9581,-0.3452,0.3891,2.3848088345469873e7,65400.51449421415,-38117.393251204696,58671.95623878049,-9.357413739726539e7,-227151.0208865552
9582,-0.3288,0.3986,2.404465812296103e7,64382.85994001179,-43878.95705939151,120548.62236697135,-1.0363796442620039e8,-255061.04045904387
9583,-0.3123,0.4081,2.39292203500897e7,63465.70754197666,-49096.33529138696,195733.81211552408,-1.1002263321683423e8,-278138.1192002371
9584,-0.2959,0.4176,2.360549584299616e7,62716.1154143889,-53225.845940488274,257779.68973515608,-1.1303422497571933e8,-294456.8015771521
9585,-0.2794,0.4271,2.323490613152404e7,62186.78044326233,-55518.35170438236,292005.20112083096,-1.1330355224143651e8,-301813.50278253946
9586,-0.263,0.4366,2.298685080815303e7,61913.112556405744,-56459.78438528536,304230.71141182096,-1.1279645264962219e8,-304125.4068916948
9587,-0.2466,0.4461,2.297061038931469e7,61912.230623517804,-56458.74437581472,304206.1415375981,-1.1265355831266338e8,-304134.29366434104
9588,-0.2301,0.4555,2.3186615938964415e7,62183.01133430555,-55515.981893172335,291947.70992085186,-1.1292548032598914e8,-301846.7417503374
9589,-0.2137,0.465,2.3526479238169402e7,62706.34211841557,-53224.0682795565,257715.57894708693,-1.1255713985224298e8,-294532.02815962513
9590,-0.1973,0.4745,2.382181155591157e7,63445.499659767986,-49097.44074676043,195650.83442234684,-1.095822317551305e8,-278276.5645520275
9591,-0.1808,0.484,2.3912451772867728e7,64347.38075971536,-43885.41350086177,120488.9002900437,-1.0329291804771075e8,-255278.3247916406
9592,-0.1644,0.4935,2.3696269624245435e7,65345.41618377132,-38129.82641742024,58634.71054472786,-9.329360395068893e7,-227441.1591727875
9593,-0.1479,0.503,2.3140234190680485e7,66364.11580790005,-33000.83555994477,23139.988697088367,-8.15235688633893e7,-201078.7837124844
9594,-0.1315,0.5125,2.2261449446004957e7,67323.75738666742,-28873.044655882823,7721.224311390314,-6.959815362250867e7,-178869.9766434415
9595,-0.1151,0.522,2.1104910017161418e7,68142.74461752188,-25644.909332901134,2258.4472676747255,-5.8476524676947236e7,-160802.17869294505
9596,-0.0986,0.5315,1.973894850754791e7,68735.63965484752,-23090.51597462354,594.6463732120862,-4.859259191712909e7,-145905.29886915244
9597,-0.0822,0.541,1.826622875993633e7,69007.15763684109,-21043.52832042444,146.3898957360493,-4.0220426913467005e7,-133351.78646140094
9598,-0.0658,0.5504,1.6828062307085767e7,68845.8169542842,-19377.377636898356,34.4391892945681,-3.3460640029095452e7,-122427.08273398333
9599,-0.0493,0.5599,1.5580644631054582e7,68123.9256442812,-18016.946892623208,7.907092186822621,-2.8285667268239655e7,-112681.45476706068
9600,-0.0329,0.5694,1.4644442779392999e7,66711.23064747413,-16866.83046381448,1.818225995018032,-2.4493004883501023e7,-103490.00596423354
9601,-0.0164,0.5789,1.4055108673704213e7,64506.24688728136,-15905.31847224838,0.44965381104721985,-2.196833161363206e7,-94686.00569368579
9602,0,0.5884,1.3753500613793174e7,61481.57515281595,-15110.89974171885,0.1233381267330835,-2.0471868218224853e7,-86187.69994551617
9603,0.0164,0.5979,1.3633385986802727e7,57729.35046299647,-14479.254374440636,0.039860177502336176,-1.974758415818707e7,-78114.89775634427
9604,0.0329,0.6074,1.3628645260331469e7,53485.21812037522,-13991.817197600334,0.015788743729499687,-1.9612789994336054e7,-70601.89981825624
9605,0.0493,0.6169,1.379176774724529e7,49110.26273042328,-13637.000841522175,0.00802419886019984,-2.0067711070186853e7,-63899.954910464134
9606,0.0658,0.6264,1.4313538050815996e7,45023.87274568919,-13417.862316556926,0.005347816718531244,-2.135617409736847e7,-58356.30405717448
9607,0.0822,0.6359,1.5463428500700174e7,41603.24431841851,-13346.147615741931,0.004700525499237443,-2.3902759285505507e7,-54295.002828747456
9608,0.0986,0.6454,1.7474209666557904e7,39085.82827596556,-13421.541112474184,0.005625574028576325,-2.8106055787430838e7,-51842.57958708448
9609,0.1151,0.6548,2.042632630650098e7,37515.88280645398,-13625.531875301655,0.00884542122251347,-3.420018986653484e7,-50902.4020010867
9610,0.1315,0.6643,2.418893466168568e7,36759.06212536227,-13953.27814099927,0.017669148062857982,-4.2213844771199085e7,-51301.82163378018
9611,0.1479,0.6738,2.8445189078121565e7,36577.123786348806,-14408.038995052846,0.04345401150281967,-5.195861753842459e7,-52816.38226639058
9612,0.1644,0.6833,3.278728950175303e7,36726.61257569171,-14994.815408857678,0.12657295242609815,-6.306343528325383e7,-55225.890121825636
9613,0.1808,0.6928,3.683602368337536e7,37037.92672747034,-15718.009020235922,0.41701509154987615,-7.511660165882777e7,-58381.364425494336
9614,0.1973,0.7023,4.033579234077091e7,37447.987758097406,-16599.93181985858,1.5183553332131003,-8.784859462899342e7,-62320.12392927442
9615,0.2137,0.7118,4.319773324062751e7,37987.97968437405,-17672.530487110158,5.970978779247616,-1.0117753846330196e8,-67244.7684694036
9616,0.2301,0.7213,4.5493418418460384e7,38747.85753520408,-18997.31550364391,25.1617350793211,-1.154062480728818e8,-73589.86302945363
9617,0.2466,0.7308,4.741902542728351e7,39840.28711137315,-20664.304739300842,111.89547257897844,-1.3128414498185126e8,-82012.35201840306
9618,0.263,0.7403,4.9245686254929125e7,41372.96359804312,-22865.977433308202,528.916700955847,-1.504511290054123e8,-93700.83574853324
9619,0.2794,0.7497,5.125566983082205e7,43424.805265554976,-25961.778689604296,2631.2808517798894,-1.757612325132633e8,-110685.03981002283
